TARGET_ID,disease_id,03_Info_Molecules_ID,MOL_ID,molecule_name,ob,mw,alogp,caco2,bbb,hdon,hacc,drug-likeness,inchikey,PubChem_Cid,halflife,RBN,TPSA,FASA-,04_Info_Targets_ID,TAR_ID,drugbank_ID,target_name,34_Molecules_Targets_Relationships_ID,MOL ID
TAR00214,DIS00353,139,MOL000141,hydroxytyrosol,57.5691742304,154.180,1.012,0.29579,-0.16620,3,3,0.032051,JUUBCHWRXWPFFH-UHFFFAOYSA-N,82755,1.917179,2,60.69,0.32364431,205,TAR00214,629,Alpha-2B adrenergic receptor,1739,MOL000141
TAR00003,DIS00442,159,MOL000166,ZINC01609418,21.6157346297,222.410,4.309,1.41127,1.37026,1,1,0.067639,RGZSQWQPBWRIAQ-LSDHHAIUSA-N,1549992,,4,20.23,0.26132989,3,TAR00003,7,"Nitric oxide synthase, inducible",1821,MOL000166
TAR00003,DIS00442,162,MOL000169,alpha-Guaiene,25.9346266289,204.390,4.993,1.81053,2.08753,0,0,0.072089,ADIDQIZBYUABQK-RWMBFGLXSA-N,5317844,,1,0,0.26078266,3,TAR00003,7,"Nitric oxide synthase, inducible",1852,MOL000169
TAR00003,DIS00442,163,MOL000170,guaiene,28.2136971337,204.390,5.134,1.83473,2.02725,0,0,0.071869,GIBQERSGRNPMEH-NWDGAFQWSA-N,Not Available,,0,0,0.2317515,3,TAR00003,7,"Nitric oxide synthase, inducible",1876,MOL000170
TAR00491,DIS00353,166,MOL000173,wogonin,30.68456706,284.280,2.585,0.78776,0.03762,2,5,0.22942,XLTFNNCXVBYBSX-UHFFFAOYSA-N,5281703,17.746871,2,79.9,0.31886211,477,TAR00491,2404,"Phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit, gamma isoform",1952,MOL000173
TAR00003,DIS00442,166,MOL000173,wogonin,30.68456706,284.280,2.585,0.78776,0.03762,2,5,0.22942,XLTFNNCXVBYBSX-UHFFFAOYSA-N,5281703,17.746871,2,79.9,0.31886211,3,TAR00003,7,"Nitric oxide synthase, inducible",1924,MOL000173
TAR00417,DIS00694,166,MOL000173,wogonin,30.68456706,284.280,2.585,0.78776,0.03762,2,5,0.22942,XLTFNNCXVBYBSX-UHFFFAOYSA-N,5281703,17.746871,2,79.9,0.31886211,403,TAR00417,1649,C-C motif chemokine 2,1933,MOL000173
TAR00078,DIS00443,166,MOL000173,wogonin,30.68456706,284.280,2.585,0.78776,0.03762,2,5,0.22942,XLTFNNCXVBYBSX-UHFFFAOYSA-N,5281703,17.746871,2,79.9,0.31886211,76,TAR00078,238,Peroxisome proliferator activated receptor gamma,1940,MOL000173
TAR00265,DIS00203,166,MOL000173,wogonin,30.68456706,284.280,2.585,0.78776,0.03762,2,5,0.22942,XLTFNNCXVBYBSX-UHFFFAOYSA-N,5281703,17.746871,2,79.9,0.31886211,253,TAR00265,777,Tumor necrosis factor,1929,MOL000173
TAR00003,DIS00442,169,MOL000178,atractylenolide iii,31.6570177695,248.350,2.925,0.75118,0.63802,1,3,0.17145,FBMORZZOJSDNRQ-NILFDRSVSA-N,14420566,7.336986,0,46.53,0.31507656,3,TAR00003,7,"Nitric oxide synthase, inducible",1967,MOL000178
TAR00003,DIS00442,179,MOL000188,3¦Â-acetoxyatractylone,40.5723347444,274.390,3.387,1.21589,1.03773,0,3,0.21913,YYGOPZCCRBWMBK-YQQAZPJKSA-N,Not Available,-1.929281,2,39.44,0.21058908,3,TAR00003,7,"Nitric oxide synthase, inducible",1988,MOL000188
TAR00214,DIS00353,181,MOL000190,"3,5-dimethoxy-4-glucosyloxyphenylallylalcohol",28.9974628025,372.410,-0.334,-1.03817,-1.59309,5,9,0.31756,MATKEAOBTGAMFZ-HPMMKSJPSA-N,Not Available,,7,138.07,0.24753346,205,TAR00214,629,Alpha-2B adrenergic receptor,2025,MOL000190
TAR00003,DIS00442,181,MOL000190,"3,5-dimethoxy-4-glucosyloxyphenylallylalcohol",28.9974628025,372.410,-0.334,-1.03817,-1.59309,5,9,0.31756,MATKEAOBTGAMFZ-HPMMKSJPSA-N,Not Available,,7,138.07,0.24753346,3,TAR00003,7,"Nitric oxide synthase, inducible",2014,MOL000190
TAR00105,DIS00353,181,MOL000190,"3,5-dimethoxy-4-glucosyloxyphenylallylalcohol",28.9974628025,372.410,-0.334,-1.03817,-1.59309,5,9,0.31756,MATKEAOBTGAMFZ-HPMMKSJPSA-N,Not Available,,7,138.07,0.24753346,103,TAR00105,318,Alpha-2A adrenergic receptor,2022,MOL000190
TAR00105,DIS00353,187,MOL000196,L-Bornyl acetate,65.5209219822,196.320,2.354,1.28902,1.58637,0,2,0.075447,KGEKLUUHTZCSIP-HOSYDEDBSA-N,93009,6.938021,2,26.3,0.22970334,103,TAR00105,318,Alpha-2A adrenergic receptor,2069,MOL000196
TAR00003,DIS00442,189,MOL000198,(R)-linalool,39.804300843,154.280,2.735,1.32771,1.36071,1,1,0.022686,CDOSHBSSFJOMGT-JTQLQIEISA-N,443158,6.47726,4,20.23,0.31705615,3,TAR00003,7,"Nitric oxide synthase, inducible",2091,MOL000198
TAR00214,DIS00353,190,MOL000199,Safrol,45.3367098958,162.200,2.606,1.44246,1.29000,0,2,0.047125,ZMQAAUBTXCXRIC-UHFFFAOYSA-N,5144,5.000839,2,18.46,0.38374975,205,TAR00214,629,Alpha-2B adrenergic receptor,2137,MOL000199
TAR00063,DIS00207,190,MOL000199,Safrol,45.3367098958,162.200,2.606,1.44246,1.29000,0,2,0.047125,ZMQAAUBTXCXRIC-UHFFFAOYSA-N,5144,5.000839,2,18.46,0.38374975,61,TAR00063,193,Beta-1 adrenergic receptor,2128,MOL000199
TAR00105,DIS00353,190,MOL000199,Safrol,45.3367098958,162.200,2.606,1.44246,1.29000,0,2,0.047125,ZMQAAUBTXCXRIC-UHFFFAOYSA-N,5144,5.000839,2,18.46,0.38374975,103,TAR00105,318,Alpha-2A adrenergic receptor,2131,MOL000199
TAR00003,DIS00442,190,MOL000199,Safrol,45.3367098958,162.200,2.606,1.44246,1.29000,0,2,0.047125,ZMQAAUBTXCXRIC-UHFFFAOYSA-N,5144,5.000839,2,18.46,0.38374975,3,TAR00003,7,"Nitric oxide synthase, inducible",2124,MOL000199
TAR00063,DIS00207,194,MOL000203,Izosafrol,56.9167377468,162.200,2.552,1.45360,1.30739,0,2,0.046883,VHVOLFRBFDOUSH-IHWYPQMZSA-N,1549044,5.140355,1,18.46,0.36933494,61,TAR00063,193,Beta-1 adrenergic receptor,2171,MOL000203
TAR00105,DIS00353,194,MOL000203,Izosafrol,56.9167377468,162.200,2.552,1.45360,1.30739,0,2,0.046883,VHVOLFRBFDOUSH-IHWYPQMZSA-N,1549044,5.140355,1,18.46,0.36933494,103,TAR00105,318,Alpha-2A adrenergic receptor,2174,MOL000203
TAR00003,DIS00442,194,MOL000203,Izosafrol,56.9167377468,162.200,2.552,1.45360,1.30739,0,2,0.046883,VHVOLFRBFDOUSH-IHWYPQMZSA-N,1549044,5.140355,1,18.46,0.36933494,3,TAR00003,7,"Nitric oxide synthase, inducible",2167,MOL000203
TAR00003,DIS00442,197,MOL000206,isoeugenol,70.1003199231,164.220,2.500,1.38014,1.27504,1,2,0.036329,BJIOGJUNALELMI-ONEGZZNKSA-N,853433,0.648602,2,29.46,0.3303279,3,TAR00003,7,"Nitric oxide synthase, inducible",2224,MOL000206
TAR00063,DIS00207,197,MOL000206,isoeugenol,70.1003199231,164.220,2.500,1.38014,1.27504,1,2,0.036329,BJIOGJUNALELMI-ONEGZZNKSA-N,853433,0.648602,2,29.46,0.3303279,61,TAR00063,193,Beta-1 adrenergic receptor,2229,MOL000206
TAR00105,DIS00353,197,MOL000206,isoeugenol,70.1003199231,164.220,2.500,1.38014,1.27504,1,2,0.036329,BJIOGJUNALELMI-ONEGZZNKSA-N,853433,0.648602,2,29.46,0.3303279,103,TAR00105,318,Alpha-2A adrenergic receptor,2232,MOL000206
TAR00214,DIS00353,198,MOL000207,Methyleugenol,73.3601144144,178.250,2.805,1.46527,1.41210,0,2,0.042845,ZYEMGPIYFIJGTP-UHFFFAOYSA-N,7127,2.918292,4,18.46,0.26590565,205,TAR00214,629,Alpha-2B adrenergic receptor,2267,MOL000207
TAR00105,DIS00353,198,MOL000207,Methyleugenol,73.3601144144,178.250,2.805,1.46527,1.41210,0,2,0.042845,ZYEMGPIYFIJGTP-UHFFFAOYSA-N,7127,2.918292,4,18.46,0.26590565,103,TAR00105,318,Alpha-2A adrenergic receptor,2259,MOL000207
TAR00063,DIS00207,198,MOL000207,Methyleugenol,73.3601144144,178.250,2.805,1.46527,1.41210,0,2,0.042845,ZYEMGPIYFIJGTP-UHFFFAOYSA-N,7127,2.918292,4,18.46,0.26590565,61,TAR00063,193,Beta-1 adrenergic receptor,2255,MOL000207
TAR00003,DIS00442,201,MOL000210,Magnolol,69.1926557503,266.360,4.829,1.38360,0.88016,2,2,0.15145,VVOAZFWZEDHOOU-UHFFFAOYSA-N,72300,3.279102,5,40.46,0.38673213,3,TAR00003,7,"Nitric oxide synthase, inducible",2291,MOL000210
TAR00078,DIS00443,201,MOL000210,Magnolol,69.1926557503,266.360,4.829,1.38360,0.88016,2,2,0.15145,VVOAZFWZEDHOOU-UHFFFAOYSA-N,72300,3.279102,5,40.46,0.38673213,76,TAR00078,238,Peroxisome proliferator activated receptor gamma,2299,MOL000210
TAR00003,DIS00442,207,MOL000216,Scopolin,22.9086765277,354.340,-0.288,-0.93088,-1.48406,4,9,0.38712,SGTCGCCQZOUMJJ-ZIRHEVKLSA-N,Not Available,,4,138.82,0.27683985,3,TAR00003,7,"Nitric oxide synthase, inducible",2331,MOL000216
TAR00214,DIS00353,208,MOL000217,(S)-Scoulerine,32.28494122,327.410,3.098,0.8887,0.34347,2,5,0.54142,KNWVMRVOBAFFMH-HNNXBMFYSA-N,439654,1.690248,2,62.16,0.20000178,205,TAR00214,629,Alpha-2B adrenergic receptor,2372,MOL000217
TAR00003,DIS00442,208,MOL000217,(S)-Scoulerine,32.28494122,327.410,3.098,0.8887,0.34347,2,5,0.54142,KNWVMRVOBAFFMH-HNNXBMFYSA-N,439654,1.690248,2,62.16,0.20000178,3,TAR00003,7,"Nitric oxide synthase, inducible",2343,MOL000217
TAR00078,DIS00443,208,MOL000217,(S)-Scoulerine,32.28494122,327.410,3.098,0.8887,0.34347,2,5,0.54142,KNWVMRVOBAFFMH-HNNXBMFYSA-N,439654,1.690248,2,62.16,0.20000178,76,TAR00078,238,Peroxisome proliferator activated receptor gamma,2354,MOL000217
TAR00105,DIS00353,208,MOL000217,(S)-Scoulerine,32.28494122,327.410,3.098,0.8887,0.34347,2,5,0.54142,KNWVMRVOBAFFMH-HNNXBMFYSA-N,439654,1.690248,2,62.16,0.20000178,103,TAR00105,318,Alpha-2A adrenergic receptor,2358,MOL000217
TAR00265,DIS00203,213,MOL000223,caffeic acid,25.7643980371,180.170,1.367,0.21466,-0.25836,3,4,0.050089,QAIPRVGONGVQAS-DUXPYHPUSA-N,689043,,2,77.76,0.43767482,253,TAR00265,777,Tumor necrosis factor,2429,MOL000223
TAR00003,DIS00442,213,MOL000223,caffeic acid,25.7643980371,180.170,1.367,0.21466,-0.25836,3,4,0.050089,QAIPRVGONGVQAS-DUXPYHPUSA-N,689043,,2,77.76,0.43767482,3,TAR00003,7,"Nitric oxide synthase, inducible",2433,MOL000223
TAR00063,DIS00207,213,MOL000223,caffeic acid,25.7643980371,180.170,1.367,0.21466,-0.25836,3,4,0.050089,QAIPRVGONGVQAS-DUXPYHPUSA-N,689043,,2,77.76,0.43767482,61,TAR00063,193,Beta-1 adrenergic receptor,2435,MOL000223
TAR00105,DIS00353,213,MOL000223,caffeic acid,25.7643980371,180.170,1.367,0.21466,-0.25836,3,4,0.050089,QAIPRVGONGVQAS-DUXPYHPUSA-N,689043,,2,77.76,0.43767482,103,TAR00105,318,Alpha-2A adrenergic receptor,2437,MOL000223
TAR00078,DIS00443,214,MOL000224,"(4E,6E)-1,7-bis(3,4-dihydroxyphenyl)hepta-4,6-dien-3-one",33.057499497,326.370,3.442,0.29248,-0.73959,4,5,0.31386,VJJPCEDEDJXHHK-ZPUQHVIOSA-N,10426520,3.614235,6,97.99,0.39659524,76,TAR00078,238,Peroxisome proliferator activated receptor gamma,2458,MOL000224
TAR00003,DIS00442,214,MOL000224,"(4E,6E)-1,7-bis(3,4-dihydroxyphenyl)hepta-4,6-dien-3-one",33.057499497,326.370,3.442,0.29248,-0.73959,4,5,0.31386,VJJPCEDEDJXHHK-ZPUQHVIOSA-N,10426520,3.614235,6,97.99,0.39659524,3,TAR00003,7,"Nitric oxide synthase, inducible",2454,MOL000224
TAR00078,DIS00443,216,MOL000226,"1,7-diphenyl-5-hydroxy-4,6-heptadien-3-one",11.2577085227,278.370,3.948,1.40634,0.84031,1,2,0.18505,MJCANANSGRMBIC-HHEXEYPASA-N,Not Available,,6,37.3,0.3887347,76,TAR00078,238,Peroxisome proliferator activated receptor gamma,2475,MOL000226
TAR00491,DIS00353,218,MOL000228,(2R)-7-hydroxy-5-methoxy-2-phenylchroman-4-one,55.2331738887,270.300,2.816,0.87197,0.26171,1,4,0.20163,QQQCWVDPMPFUGF-CYBMUJFWSA-N,821279,17.023316,2,55.76,0.33728647,477,TAR00491,2404,"Phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit, gamma isoform",2519,MOL000228
TAR00078,DIS00443,218,MOL000228,(2R)-7-hydroxy-5-methoxy-2-phenylchroman-4-one,55.2331738887,270.300,2.816,0.87197,0.26171,1,4,0.20163,QQQCWVDPMPFUGF-CYBMUJFWSA-N,821279,17.023316,2,55.76,0.33728647,76,TAR00078,238,Peroxisome proliferator activated receptor gamma,2501,MOL000228
TAR00003,DIS00442,218,MOL000228,(2R)-7-hydroxy-5-methoxy-2-phenylchroman-4-one,55.2331738887,270.300,2.816,0.87197,0.26171,1,4,0.20163,QQQCWVDPMPFUGF-CYBMUJFWSA-N,821279,17.023316,2,55.76,0.33728647,3,TAR00003,7,"Nitric oxide synthase, inducible",2493,MOL000228
TAR00003,DIS00442,219,MOL000229,cardamomin,68.9604362164,270.300,3.151,0.66233,0.04544,2,4,0.16086,NYSZJNUIVUBQMM-BQYQJAHWSA-N,641785,17.595036,4,66.76,0.40913031,3,TAR00003,7,"Nitric oxide synthase, inducible",2529,MOL000229
TAR00078,DIS00443,219,MOL000229,cardamomin,68.9604362164,270.300,3.151,0.66233,0.04544,2,4,0.16086,NYSZJNUIVUBQMM-BQYQJAHWSA-N,641785,17.595036,4,66.76,0.40913031,76,TAR00078,238,Peroxisome proliferator activated receptor gamma,2535,MOL000229
TAR00491,DIS00353,220,MOL000230,Pinocembrin,57.5625467158,270.300,2.228,0.38227,-0.31946,2,4,0.20199,AZTAQMQWFPLFOG-AWEZNQCLSA-N,Not Available,16.851892,2,66.76,0.36237231,477,TAR00491,2404,"Phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit, gamma isoform",2575,MOL000230
TAR00003,DIS00442,220,MOL000230,Pinocembrin,57.5625467158,270.300,2.228,0.38227,-0.31946,2,4,0.20199,AZTAQMQWFPLFOG-AWEZNQCLSA-N,Not Available,16.851892,2,66.76,0.36237231,3,TAR00003,7,"Nitric oxide synthase, inducible",2558,MOL000230
TAR00078,DIS00443,220,MOL000230,Pinocembrin,57.5625467158,270.300,2.228,0.38227,-0.31946,2,4,0.20199,AZTAQMQWFPLFOG-AWEZNQCLSA-N,Not Available,16.851892,2,66.76,0.36237231,76,TAR00078,238,Peroxisome proliferator activated receptor gamma,2563,MOL000230
TAR00063,DIS00207,222,MOL000232,()-alpha-Terpineol,46.2977622082,154.280,2.415,1.28156,1.40212,1,1,0.030811,WUOACPNHFRMFPN-VIFPVBQESA-N,442501,10.7513,1,20.23,0.26362225,61,TAR00063,193,Beta-1 adrenergic receptor,2592,MOL000232
TAR00063,DIS00207,225,MOL000235,"1,7-diphenyl-3,5-dihydroxy-1-heptene",49.0128548969,282.410,3.635,0.61257,-0.01493,2,2,0.18058,YSRHCYXKOMRFPK-SOEZKFKDSA-N,Not Available,7.330443,7,40.46,0.35121185,61,TAR00063,193,Beta-1 adrenergic receptor,2640,MOL000235
TAR00078,DIS00443,228,MOL000238,"1,7-diphenyl-5-hydroxy-6-hepten-3-one",32.6497605085,280.390,3.568,0.80247,0.13946,1,2,0.18295,NEQGOKAKPXXESR-IYPOZPNPSA-N,57520989,4.321919,7,37.3,0.41610327,76,TAR00078,238,Peroxisome proliferator activated receptor gamma,2665,MOL000238
TAR00063,DIS00207,228,MOL000238,"1,7-diphenyl-5-hydroxy-6-hepten-3-one",32.6497605085,280.390,3.568,0.80247,0.13946,1,2,0.18295,NEQGOKAKPXXESR-IYPOZPNPSA-N,57520989,4.321919,7,37.3,0.41610327,61,TAR00063,193,Beta-1 adrenergic receptor,2664,MOL000238
TAR00003,DIS00442,229,MOL000239,Jaranol,50.8288167701,314.310,2.087,0.60710,-0.21709,2,6,0.29148,BJBUTJQYZDYRMJ-UHFFFAOYSA-N,5318869,15.50148,3,89.13,0.28672627,3,TAR00003,7,"Nitric oxide synthase, inducible",2671,MOL000239
TAR00078,DIS00443,229,MOL000239,Jaranol,50.8288167701,314.310,2.087,0.60710,-0.21709,2,6,0.29148,BJBUTJQYZDYRMJ-UHFFFAOYSA-N,5318869,15.50148,3,89.13,0.28672627,76,TAR00078,238,Peroxisome proliferator activated receptor gamma,2676,MOL000239
TAR00491,DIS00353,231,MOL000241,"2',4'-dihydroxy-6'-methhoxychalcone",65.5314835582,270.300,3.151,0.56064,0.14174,2,4,0.16059,NYSZJNUIVUBQMM-FPLPWBNLSA-N,Not Available,20.318512,4,66.76,0.34696883,477,TAR00491,2404,"Phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit, gamma isoform",2716,MOL000241
TAR00003,DIS00442,231,MOL000241,"2',4'-dihydroxy-6'-methhoxychalcone",65.5314835582,270.300,3.151,0.56064,0.14174,2,4,0.16059,NYSZJNUIVUBQMM-FPLPWBNLSA-N,Not Available,20.318512,4,66.76,0.34696883,3,TAR00003,7,"Nitric oxide synthase, inducible",2696,MOL000241
TAR00078,DIS00443,231,MOL000241,"2',4'-dihydroxy-6'-methhoxychalcone",65.5314835582,270.300,3.151,0.56064,0.14174,2,4,0.16059,NYSZJNUIVUBQMM-FPLPWBNLSA-N,Not Available,20.318512,4,66.76,0.34696883,76,TAR00078,238,Peroxisome proliferator activated receptor gamma,2702,MOL000241
TAR00078,DIS00443,232,MOL000242,7-O-Methyleriodictyol,56.5613803968,302.300,2.281,0.45920,-0.21202,3,6,0.27022,DSAJORLEPQBKDA-AWEZNQCLSA-N,1268276,14.987301,2,96.22,0.33645785,76,TAR00078,238,Peroxisome proliferator activated receptor gamma,2730,MOL000242
TAR00003,DIS00442,232,MOL000242,7-O-Methyleriodictyol,56.5613803968,302.300,2.281,0.45920,-0.21202,3,6,0.27022,DSAJORLEPQBKDA-AWEZNQCLSA-N,1268276,14.987301,2,96.22,0.33645785,3,TAR00003,7,"Nitric oxide synthase, inducible",2726,MOL000242
TAR00003,DIS00442,233,MOL000243,alpinolide peroxide,87.6677781611,282.370,3.354,0.50831,0.38369,1,5,0.18647,HLNVEFWIEKHWOI-GHBALNIRSA-N,Not Available,3.113193,1,64.99,0.30326641,3,TAR00003,7,"Nitric oxide synthase, inducible",2747,MOL000243
TAR00003,DIS00442,234,MOL000244,()-Borneol,81.8031448383,154.280,1.975,1.22378,1.47152,1,1,0.052753,DTGKSKDOIYIVQL-WEDXCCLWSA-N,6552009,11.358,0,20.23,0.23835383,3,TAR00003,7,"Nitric oxide synthase, inducible",2756,MOL000244
TAR00491,DIS00353,236,MOL000246,"(2R)-5,7-dihydroxy-2-phenylchroman-4-one",46.0765549164,256.270,2.565,0.72613,0.19846,2,4,0.17997,URFCJEUYXNAHFI-CYBMUJFWSA-N,667544,17.615655,1,66.76,0.41330025,477,TAR00491,2404,"Phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit, gamma isoform",2797,MOL000246
TAR00003,DIS00442,236,MOL000246,"(2R)-5,7-dihydroxy-2-phenylchroman-4-one",46.0765549164,256.270,2.565,0.72613,0.19846,2,4,0.17997,URFCJEUYXNAHFI-CYBMUJFWSA-N,667544,17.615655,1,66.76,0.41330025,3,TAR00003,7,"Nitric oxide synthase, inducible",2778,MOL000246
TAR00078,DIS00443,236,MOL000246,"(2R)-5,7-dihydroxy-2-phenylchroman-4-one",46.0765549164,256.270,2.565,0.72613,0.19846,2,4,0.17997,URFCJEUYXNAHFI-CYBMUJFWSA-N,667544,17.615655,1,66.76,0.41330025,76,TAR00078,238,Peroxisome proliferator activated receptor gamma,2782,MOL000246
TAR00491,DIS00353,241,MOL000251,Rhamnocitrin,12.8991175348,300.280,2.022,0.48391,-0.38343,3,6,0.26607,MQSZRBPYXNEFHF-UHFFFAOYSA-N,5320946,,2,100.13,0.32025251,477,TAR00491,2404,"Phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit, gamma isoform",2844,MOL000251
TAR00078,DIS00443,241,MOL000251,Rhamnocitrin,12.8991175348,300.280,2.022,0.48391,-0.38343,3,6,0.26607,MQSZRBPYXNEFHF-UHFFFAOYSA-N,5320946,,2,100.13,0.32025251,76,TAR00078,238,Peroxisome proliferator activated receptor gamma,2833,MOL000251
TAR00003,DIS00442,241,MOL000251,Rhamnocitrin,12.8991175348,300.280,2.022,0.48391,-0.38343,3,6,0.26607,MQSZRBPYXNEFHF-UHFFFAOYSA-N,5320946,,2,100.13,0.32025251,3,TAR00003,7,"Nitric oxide synthase, inducible",2829,MOL000251
TAR00003,DIS00442,242,MOL000252,farnesol,28.4419913496,222.410,4.761,1.32327,1.07423,1,1,0.059083,CRDAMVZIKSXKFV-YFVJMOTDSA-N,445070,,7,20.23,0.27813521,3,TAR00003,7,"Nitric oxide synthase, inducible",2862,MOL000252
TAR00214,DIS00353,244,MOL000254,eugenol,56.2419020882,164.220,2.554,1.35303,1.31553,1,2,0.036518,RRAFCDWBNXTKKO-UHFFFAOYSA-N,3314,0.915886,3,29.46,0.31635386,205,TAR00214,629,Alpha-2B adrenergic receptor,2904,MOL000254
TAR00003,DIS00442,244,MOL000254,eugenol,56.2419020882,164.220,2.554,1.35303,1.31553,1,2,0.036518,RRAFCDWBNXTKKO-UHFFFAOYSA-N,3314,0.915886,3,29.46,0.31635386,3,TAR00003,7,"Nitric oxide synthase, inducible",2877,MOL000254
TAR00105,DIS00353,244,MOL000254,eugenol,56.2419020882,164.220,2.554,1.35303,1.31553,1,2,0.036518,RRAFCDWBNXTKKO-UHFFFAOYSA-N,3314,0.915886,3,29.46,0.31635386,103,TAR00105,318,Alpha-2A adrenergic receptor,2897,MOL000254
TAR00063,DIS00207,244,MOL000254,eugenol,56.2419020882,164.220,2.554,1.35303,1.31553,1,2,0.036518,RRAFCDWBNXTKKO-UHFFFAOYSA-N,3314,0.915886,3,29.46,0.31635386,61,TAR00063,193,Beta-1 adrenergic receptor,2894,MOL000254
TAR00003,DIS00442,248,MOL000258,dehydrodiisoeugenol,56.8381586606,312.390,4.154,1.19393,0.52045,1,4,0.28531,SGYVGMXKKRURSX-APHBUQMISA-N,Not Available,8.363773,4,47.92,0.29171208,3,TAR00003,7,"Nitric oxide synthase, inducible",2922,MOL000258
TAR00078,DIS00443,248,MOL000258,dehydrodiisoeugenol,56.8381586606,312.390,4.154,1.19393,0.52045,1,4,0.28531,SGYVGMXKKRURSX-APHBUQMISA-N,Not Available,8.363773,4,47.92,0.29171208,76,TAR00078,238,Peroxisome proliferator activated receptor gamma,2930,MOL000258
TAR00063,DIS00207,249,MOL000259,o-Thymol,43.281270422,150.240,3.243,1.57555,1.71203,1,1,0.029778,RECUKUPTGUEGMW-UHFFFAOYSA-N,10364,11.286592,1,20.23,0.32744682,61,TAR00063,193,Beta-1 adrenergic receptor,2954,MOL000259
TAR00003,DIS00442,250,MOL000260,"5-[(2R,3R)-7-methoxy-3-methyl-5-[(E)-prop-1-enyl]-2,3-dihydrobenzofuran-2-yl]-1,3-benzodioxole",65.55261182,324.400,4.526,1.26512,0.7036,0,4,0.40264,DMMQXURQRMNSBM-YZAYTREXSA-N,6441061,11.929687,3,36.92,0.32594347,3,TAR00003,7,"Nitric oxide synthase, inducible",2964,MOL000260
TAR00078,DIS00443,250,MOL000260,"5-[(2R,3R)-7-methoxy-3-methyl-5-[(E)-prop-1-enyl]-2,3-dihydrobenzofuran-2-yl]-1,3-benzodioxole",65.55261182,324.400,4.526,1.26512,0.7036,0,4,0.40264,DMMQXURQRMNSBM-YZAYTREXSA-N,6441061,11.929687,3,36.92,0.32594347,76,TAR00078,238,Peroxisome proliferator activated receptor gamma,2973,MOL000260
TAR00214,DIS00353,251,MOL000261,Myristicin,17.9853958138,192.230,2.590,1.34846,1.13591,0,3,0.067649,BNWJOHGLIBDBOB-UHFFFAOYSA-N,4276,,3,27.69,0.29527259,205,TAR00214,629,Alpha-2B adrenergic receptor,3017,MOL000261
TAR00003,DIS00442,251,MOL000261,Myristicin,17.9853958138,192.230,2.590,1.34846,1.13591,0,3,0.067649,BNWJOHGLIBDBOB-UHFFFAOYSA-N,4276,,3,27.69,0.29527259,3,TAR00003,7,"Nitric oxide synthase, inducible",2995,MOL000261
TAR00063,DIS00207,251,MOL000261,Myristicin,17.9853958138,192.230,2.590,1.34846,1.13591,0,3,0.067649,BNWJOHGLIBDBOB-UHFFFAOYSA-N,4276,,3,27.69,0.29527259,61,TAR00063,193,Beta-1 adrenergic receptor,3001,MOL000261
TAR00105,DIS00353,251,MOL000261,Myristicin,17.9853958138,192.230,2.590,1.34846,1.13591,0,3,0.067649,BNWJOHGLIBDBOB-UHFFFAOYSA-N,4276,,3,27.69,0.29527259,103,TAR00105,318,Alpha-2A adrenergic receptor,3006,MOL000261
TAR00003,DIS00442,256,MOL000266,beta-Cubebene,32.8133068654,204.390,4.223,1.82552,2.02352,0,0,0.10858,FSRZGYRCMPZNJF-KHMAMNHCSA-N,Not Available,6.586997,1,0,0.25397921,3,TAR00003,7,"Nitric oxide synthase, inducible",3063,MOL000266
TAR00214,DIS00353,259,MOL000269,Elemicin,21.94067579,208.280,2.789,1.41468,1.28246,0,3,0.060865,BPLQKQKXWHCZSS-UHFFFAOYSA-N,10248,,5,27.69,0.20438212,205,TAR00214,629,Alpha-2B adrenergic receptor,3110,MOL000269
TAR00063,DIS00207,259,MOL000269,Elemicin,21.94067579,208.280,2.789,1.41468,1.28246,0,3,0.060865,BPLQKQKXWHCZSS-UHFFFAOYSA-N,10248,,5,27.69,0.20438212,61,TAR00063,193,Beta-1 adrenergic receptor,3099,MOL000269
TAR00105,DIS00353,259,MOL000269,Elemicin,21.94067579,208.280,2.789,1.41468,1.28246,0,3,0.060865,BPLQKQKXWHCZSS-UHFFFAOYSA-N,10248,,5,27.69,0.20438212,103,TAR00105,318,Alpha-2A adrenergic receptor,3102,MOL000269
TAR00003,DIS00442,273,MOL000284,L-uridine,23.4034562895,244.230,-2.450,-1.06956,-1.42307,4,8,0.11056,DRTQHJPVMGBUCF-YDLFOAGRSA-N,40428662,,2,124.78,0,3,TAR00003,7,"Nitric oxide synthase, inducible",3174,MOL000284
TAR00003,DIS00442,275,MOL000286,¦Â-amyrin acetate,9.10739137374,468.840,7.683,1.42203,1.20816,0,2,0.74014,UMRPOGLIBDXFNK-OAPBINRDSA-N,51398127,,2,26.3,0,3,TAR00003,7,"Nitric oxide synthase, inducible",3179,MOL000286
